ticker,date,open_price,close_price,high_price,low_price,volume
AMZN,2021-09-29,166.105499,165.056,167.565002,164.893494,51246000
AMZN,2021-09-30,165.800003,164.251999,166.392502,163.699493,56848000
AMZN,2021-10-01,164.4505,164.162994,165.458496,162.796997,56712000
AMZN,2021-10-04,163.969498,159.488998,163.999496,158.8125,90462000
AMZN,2021-10-05,160.225006,161.050003,163.036499,160.123001,65384000
AMZN,2021-10-06,160.676498,163.100494,163.216995,159.931,50660000
AMZN,2021-10-07,164.576996,165.121506,166.287506,164.153,48182000
AMZN,2021-10-08,165.850006,164.431,166.071503,164.410004,39964000
AMZN,2021-10-11,163.75,162.315002,164.629501,161.904999,40684000
AMZN,2021-10-12,162.850006,162.366501,163.376495,161.813995,36392000
AMZN,2021-10-13,163.485504,164.214005,164.419006,163.054504,48402000
AMZN,2021-10-14,165.122498,164.992996,165.630005,164.539001,42190000
AMZN,2021-10-15,165.570999,170.451004,170.520996,165.199997,103598000
AMZN,2021-10-18,169.417999,172.337006,172.458496,169.255005,63482000
AMZN,2021-10-19,171.714493,172.207504,172.734497,171.100006,47722000
AMZN,2021-10-20,172.632996,170.753006,173.143005,170.018494,42796000
AMZN,2021-10-21,170.712494,171.750504,172.014008,170.149994,37628000
AMZN,2021-10-22,171.050003,166.777496,171.492004,166.565002,62782000
AMZN,2021-10-25,166.75,166.018494,167.389999,164.884995,44520000
AMZN,2021-10-26,167.475494,168.803497,170.806,167.199005,53966000
AMZN,2021-10-27,169.399994,169.624496,171.850006,168.572495,54044000
AMZN,2021-10-28,170.104996,172.328506,173.949997,169.300003,114174000
AMZN,2021-10-29,165.001007,168.621506,168.740997,163.666,129722000
AMZN,2021-11-01,168.089996,165.905502,168.792999,164.600998,72178000
AMZN,2021-11-02,165.750504,165.637497,166.556,164.177505,52552000
AMZN,2021-11-03,165.449997,169.199997,169.746002,164.876007,67944000
AMZN,2021-11-04,168.5,173.850006,174.931503,168.25,107060000
AMZN,2021-11-05,173.850006,175.949493,178.3125,173.848999,99940000
AMZN,2021-11-08,176.162003,174.449005,178.949997,174.393005,61480000
AMZN,2021-11-09,175.762497,178.811493,179.688507,175.071503,85898000
AMZN,2021-11-10,178.193497,174.102493,180.272507,173.154495,80548000
AMZN,2021-11-11,175.649994,173.625,177.162003,173.373505,45288000
AMZN,2021-11-12,174.25,176.257507,177.036499,172.352493,53788000
AMZN,2021-11-15,176.850006,177.283997,179.694,176.290497,58594000
AMZN,2021-11-16,176.949997,177.035004,178.824997,176.257507,44342000
AMZN,2021-11-17,178.235992,177.449997,179.362503,177.267502,51206000
AMZN,2021-11-18,178.317505,184.802994,185.210007,178.050003,114070000
AMZN,2021-11-19,185.634506,183.828506,188.107498,183.785995,98734000
AMZN,2021-11-22,183.819,178.628494,185.673004,178.375,96844000
AMZN,2021-11-23,179.251999,179.001999,181.052505,176.385498,73804000
AMZN,2021-11-24,178.133499,179.020493,180.682007,176.842499,46560000
AMZN,2021-11-26,180.104996,175.227997,181.675003,175.207504,59826000
AMZN,2021-11-29,177.382004,178.078506,179.800003,176.574997,65312000
AMZN,2021-11-30,178.175003,175.3535,179.288498,174.600494,80022000
AMZN,2021-12-01,177.25,172.186005,177.994003,172.080002,74916000
AMZN,2021-12-02,173.0,171.867996,174.634995,171.1875,64726000
AMZN,2021-12-03,172.75,169.489502,173.4935,166.929993,80712000
AMZN,2021-12-06,169.649994,171.3685,173.695496,166.934494,68860000
AMZN,2021-12-07,174.600006,176.164505,177.499496,173.334503,66410000
AMZN,2021-12-08,176.150497,176.158005,177.179993,174.750504,45254000
AMZN,2021-12-09,175.75,174.171005,176.969498,174.139496,46062000
AMZN,2021-12-10,175.417007,172.212006,175.927002,170.5,60690000
AMZN,2021-12-13,172.0,169.567505,172.100006,169.130005,62170000
AMZN,2021-12-14,167.550003,169.091507,169.498993,166.440002,55976000
AMZN,2021-12-15,168.598007,173.315002,173.600006,165.195007,75794000
AMZN,2021-12-16,173.3685,168.871002,174.166,168.160507,60876000
AMZN,2021-12-17,167.710495,170.017502,170.898499,165.613495,85542000
AMZN,2021-12-20,166.850006,167.078995,167.874496,165.600006,57372000
AMZN,2021-12-21,167.850494,170.417007,170.716507,165.647507,55956000
AMZN,2021-12-22,169.270004,171.037003,172.050003,168.500504,55036000
AMZN,2021-12-23,170.427994,171.068497,171.975006,170.149994,36788000
AMZN,2021-12-27,171.037003,169.669495,172.942993,169.2155,58688000
AMZN,2021-12-28,170.182495,170.660995,172.175995,169.135498,54638000
AMZN,2021-12-29,170.839996,169.201004,171.212006,168.600494,35754000
AMZN,2021-12-30,169.699997,168.644501,170.888,168.524002,37584000
AMZN,2021-12-31,168.955994,166.716995,169.350006,166.558502,47830000
CRM,2021-01-04,222.639999,220.309998,223.75,215.720001,10319900
CRM,2021-01-05,219.490005,221.520004,223.0,217.990005,8657200
CRM,2021-01-06,218.0,216.149994,220.460007,215.779999,9789800
CRM,2021-01-07,217.029999,217.979996,220.660004,216.5,8443100
CRM,2021-01-08,220.0,222.039993,222.320007,219.220001,7301700
CRM,2021-01-11,219.630005,218.25,220.580002,216.229996,7199000
CRM,2021-01-12,218.0,215.520004,218.300003,214.089996,10736000
CRM,2021-01-13,217.0,218.179993,218.899994,215.529999,6839200
CRM,2021-01-14,218.229996,215.600006,219.5,215.550003,6548000
CRM,2021-01-15,216.169998,213.139999,217.869995,212.990005,8525600
CRM,2021-01-19,215.350006,216.759995,217.279999,213.699997,7753800
CRM,2021-01-20,221.990005,223.440002,224.639999,219.970001,9857700
CRM,2021-01-21,223.690002,222.169998,224.740005,220.820007,6785900
CRM,2021-01-22,224.899994,225.770004,227.789993,223.75,10186100
CRM,2021-01-25,229.690002,225.919998,230.300003,221.320007,8213500
CRM,2021-01-26,227.800003,226.259995,227.910004,224.539993,5021000
CRM,2021-01-27,223.699997,224.779999,227.809998,221.580002,7641100
CRM,2021-01-28,225.0,226.5,229.600006,225.0,7246000
CRM,2021-01-29,224.660004,225.559998,228.789993,223.020004,6473000
CRM,2021-02-01,227.210007,228.460007,229.899994,224.75,5696700
CRM,2021-02-02,231.470001,234.199997,235.949997,231.380005,7134900
CRM,2021-02-03,235.0,234.820007,236.0,232.259995,5357600
CRM,2021-02-04,235.520004,237.979996,238.229996,235.470001,4770700
CRM,2021-02-05,239.149994,238.889999,239.360001,236.410004,5020000
CRM,2021-02-08,239.509995,238.929993,241.110001,237.130005,4336400
CRM,2021-02-09,239.559998,236.699997,240.080002,236.240005,5157200
CRM,2021-02-10,237.449997,236.720001,238.220001,233.960007,5535600
CRM,2021-02-11,238.929993,241.240005,242.889999,238.580002,6091600
CRM,2021-02-12,240.949997,240.369995,241.559998,238.910004,4314400
CRM,2021-02-16,245.0,248.589996,251.229996,243.800003,10837600
CRM,2021-02-17,248.589996,247.660004,249.5,245.5,5879200
CRM,2021-02-18,245.970001,247.009995,248.009995,242.570007,4152800
CRM,2021-02-19,248.0,246.559998,249.389999,245.979996,4647700
CRM,2021-02-22,244.259995,240.949997,244.520004,240.380005,5055000
CRM,2021-02-23,235.259995,235.639999,238.960007,229.009995,8641600
CRM,2021-02-24,235.529999,240.470001,241.5,231.509995,6128300
CRM,2021-02-25,238.529999,231.080002,240.350006,229.770004,8828900
CRM,2021-02-26,229.389999,216.5,230.5,216.339996,20372900
CRM,2021-03-01,219.899994,217.539993,220.199997,215.029999,14027700
CRM,2021-03-02,218.399994,213.470001,218.600006,213.339996,10211500
CRM,2021-03-03,212.830002,206.0,213.320007,205.399994,11459000
CRM,2021-03-04,206.839996,205.330002,209.089996,201.509995,12800500
CRM,2021-03-05,210.009995,210.759995,212.350006,203.220001,11406000
CRM,2021-03-08,213.619995,207.720001,214.899994,207.570007,9576400
CRM,2021-03-09,212.179993,211.529999,215.789993,211.169998,9732200
CRM,2021-03-10,214.720001,211.960007,216.149994,211.770004,7186400
CRM,2021-03-11,215.0,215.949997,218.169998,214.350006,6431000
CRM,2021-03-12,213.449997,212.210007,213.850006,209.300003,6114600
CRM,2021-03-15,211.850006,212.800003,212.940002,209.5,5733700
CRM,2021-03-16,214.839996,214.479996,216.690002,213.479996,5311000
CRM,2021-03-17,213.520004,213.119995,214.809998,210.860001,5805100
CRM,2021-03-18,210.699997,209.479996,211.380005,208.399994,5580100
CRM,2021-03-19,209.809998,212.199997,212.75,209.070007,7088400
CRM,2021-03-22,211.479996,215.169998,216.979996,211.369995,5002500
CRM,2021-03-23,214.759995,215.0,217.429993,214.330002,4578000
CRM,2021-03-24,215.130005,209.529999,215.279999,209.410004,4617700
CRM,2021-03-25,206.169998,205.440002,208.169998,204.369995,7977200
CRM,2021-03-26,205.639999,209.089996,209.410004,204.770004,7333200
CRM,2021-03-29,209.009995,210.770004,211.649994,205.990005,5686900
CRM,2021-03-30,208.639999,210.0,211.289993,207.360001,4717900
CRM,2021-03-31,210.440002,211.869995,213.669998,210.110001,6838000
CRM,2021-04-01,213.600006,218.720001,218.929993,213.369995,7763500
CRM,2021-04-05,219.610001,220.289993,221.839996,218.929993,5553200
CRM,2021-04-06,219.820007,221.089996,221.550003,218.25,5448500
CRM,2021-04-07,221.960007,220.789993,222.679993,219.389999,4403400
CRM,2021-04-08,223.0,224.449997,225.710007,222.449997,6169100
CRM,2021-04-09,224.330002,231.279999,231.309998,223.630005,7319300
CRM,2021-04-12,229.520004,228.759995,229.850006,227.149994,6205700
CRM,2021-04-13,229.0,232.0,233.490005,228.5,5397100
CRM,2021-04-14,232.850006,228.020004,233.139999,227.660004,4617600
CRM,2021-04-15,229.869995,233.0,233.080002,229.5,5073900
CRM,2021-04-16,234.0,231.910004,234.0,229.889999,5088700
CRM,2021-04-19,230.830002,230.5,232.199997,228.869995,4257700
CRM,2021-04-20,230.0,227.960007,231.449997,226.889999,4081200
CRM,2021-04-21,227.110001,230.559998,230.789993,226.669998,4024000
CRM,2021-04-22,230.0,231.350006,233.889999,229.009995,4975400
CRM,2021-04-23,232.940002,233.509995,235.490005,231.75,5447100
CRM,2021-04-26,234.039993,235.460007,235.800003,232.419998,3459600
CRM,2021-04-27,235.460007,234.210007,235.899994,231.910004,3445200
CRM,2021-04-28,235.0,236.880005,238.330002,233.529999,4274500
CRM,2021-04-29,237.320007,234.360001,237.669998,232.169998,4140800
CRM,2021-04-30,232.800003,230.320007,234.5,229.520004,5024800
CRM,2021-05-03,230.770004,223.759995,231.460007,223.070007,5835700
CRM,2021-05-04,221.669998,217.179993,222.0,214.360001,6727500
CRM,2021-05-05,218.820007,215.399994,219.570007,214.839996,4205800
CRM,2021-05-06,215.809998,218.050003,218.279999,213.5,5200000
CRM,2021-05-07,220.509995,216.5,221.25,215.089996,5774700
CRM,2021-05-10,215.5,213.889999,215.960007,213.229996,5263700
CRM,2021-05-11,209.0,215.559998,216.570007,208.910004,6097900
CRM,2021-05-12,213.339996,210.539993,213.369995,209.0,5482500
CRM,2021-05-13,212.970001,211.860001,215.639999,210.470001,5337000
CRM,2021-05-14,214.190002,217.660004,218.270004,214.149994,4429000
CRM,2021-05-17,216.589996,215.059998,217.720001,212.820007,3816100
CRM,2021-05-18,215.440002,214.330002,217.350006,213.789993,3540600
CRM,2021-05-19,215.850006,221.339996,221.600006,214.509995,8092100
CRM,2021-05-20,222.979996,223.779999,226.830002,222.360001,6705500
CRM,2021-05-21,225.210007,222.580002,225.779999,222.440002,4913600
CRM,2021-05-24,225.0,226.990005,227.600006,224.210007,5288300
CRM,2021-05-25,228.0,227.710007,229.720001,226.279999,6256300
CRM,2021-05-26,228.479996,229.679993,230.240005,228.289993,5807100
CRM,2021-05-27,229.520004,225.830002,229.520004,225.389999,15344100
CRM,2021-05-28,239.220001,238.100006,243.5,237.830002,17810800
CRM,2021-06-01,238.0,236.199997,238.399994,232.460007,8103900
CRM,2021-06-02,234.399994,234.619995,238.289993,233.899994,5543900
CRM,2021-06-03,232.889999,230.839996,233.179993,229.429993,5109000
CRM,2021-06-04,231.630005,237.479996,237.889999,231.520004,6177600
CRM,2021-06-07,236.600006,238.139999,239.470001,235.839996,3510800
CRM,2021-06-08,238.800003,236.419998,241.789993,235.669998,5827300
CRM,2021-06-09,238.869995,236.089996,238.869995,235.509995,3350900
CRM,2021-06-10,236.0,240.190002,240.289993,235.149994,4659500
CRM,2021-06-11,239.029999,240.309998,240.369995,238.410004,4624200
CRM,2021-06-14,240.699997,246.259995,246.639999,240.479996,6764700
CRM,2021-06-15,245.210007,242.580002,245.360001,242.009995,5135300
CRM,2021-06-16,242.0,242.389999,245.009995,239.479996,5099300
CRM,2021-06-17,242.0,244.429993,247.179993,241.199997,5170200
CRM,2021-06-18,241.850006,242.779999,246.009995,241.059998,7822200
CRM,2021-06-21,243.449997,244.479996,244.720001,238.889999,5895100
CRM,2021-06-22,243.800003,243.110001,244.720001,240.889999,4457200
CRM,2021-06-23,243.75,241.839996,244.5,240.850006,4482400
CRM,2021-06-24,243.350006,243.770004,247.690002,242.699997,4987300
CRM,2021-06-25,244.190002,241.869995,244.199997,240.990005,15409300
CRM,2021-06-28,244.210007,244.570007,247.589996,243.600006,4274900
CRM,2021-06-29,244.440002,245.809998,246.779999,242.429993,3871900
CRM,2021-06-30,245.479996,244.270004,246.630005,243.5,4168800
CRM,2021-07-01,244.5,244.979996,246.589996,242.619995,3899600
CRM,2021-07-02,246.919998,248.199997,248.960007,245.839996,4056200
CRM,2021-07-06,249.0,250.25,252.919998,248.380005,5590200
CRM,2021-07-07,253.0,248.440002,253.5,247.860001,5101400
CRM,2021-07-08,244.839996,245.800003,246.580002,241.740005,5159600
CRM,2021-07-09,245.589996,245.059998,248.0,244.089996,4213500
CRM,2021-07-12,247.220001,242.910004,247.259995,241.850006,5604500
CRM,2021-07-13,242.289993,244.020004,247.160004,241.679993,6699800
CRM,2021-07-14,244.5,242.429993,246.149994,239.869995,6375700
CRM,2021-07-15,241.220001,237.580002,242.029999,235.820007,7912600
CRM,2021-07-16,238.300003,238.429993,240.880005,237.770004,7288100
CRM,2021-07-19,236.509995,237.550003,238.5,234.309998,8843000
CRM,2021-07-20,238.699997,240.110001,243.179993,236.270004,8487000
CRM,2021-07-21,241.440002,242.110001,242.979996,238.270004,15323100
CRM,2021-07-22,243.5,248.279999,248.699997,243.339996,7868700
CRM,2021-07-23,250.0,248.25,250.559998,246.679993,5877300
CRM,2021-07-26,248.199997,247.600006,248.479996,245.820007,3960700
CRM,2021-07-27,247.210007,243.509995,248.130005,241.190002,6352500
CRM,2021-07-28,243.820007,243.960007,246.080002,243.0,4100200
CRM,2021-07-29,243.490005,244.039993,246.160004,243.490005,3271100
CRM,2021-07-30,243.0,241.929993,244.240005,241.630005,3748400
CRM,2021-08-02,242.309998,240.860001,242.470001,238.880005,3525700
CRM,2021-08-03,241.380005,241.130005,243.050003,239.039993,3077900
CRM,2021-08-04,241.619995,244.169998,244.649994,239.669998,4121600
CRM,2021-08-05,244.679993,250.559998,250.899994,243.539993,5235200
CRM,2021-08-06,249.229996,250.589996,252.080002,249.220001,4045400
CRM,2021-08-09,251.419998,249.320007,252.419998,247.850006,3312200
CRM,2021-08-10,250.869995,243.389999,251.25,243.039993,4430600
CRM,2021-08-11,244.669998,242.279999,246.149994,240.100006,3999200
CRM,2021-08-12,242.5,248.389999,248.429993,241.929993,4467400
CRM,2021-08-13,251.710007,251.559998,253.770004,248.869995,5986400
CRM,2021-08-16,250.169998,249.199997,251.0,244.470001,4047500
CRM,2021-08-17,248.259995,246.990005,249.199997,245.940002,3472600
CRM,2021-08-18,248.0,251.220001,256.799988,247.720001,8306700
CRM,2021-08-19,249.169998,253.070007,255.440002,248.380005,6600800
CRM,2021-08-20,253.0,256.130005,257.869995,252.610001,5510700
CRM,2021-08-23,257.0,260.519989,261.859985,256.570007,7603900
CRM,2021-08-24,261.920013,259.660004,262.5,259.059998,6685200
CRM,2021-08-25,260.859985,260.850006,261.899994,258.75,9701000
CRM,2021-08-26,269.799988,267.790009,275.220001,267.359985,18987000
CRM,2021-08-27,267.859985,266.529999,270.910004,265.429993,7992500
CRM,2021-08-30,265.809998,264.970001,267.579987,264.75,5730000
CRM,2021-08-31,264.769989,265.269989,266.769989,262.700012,5901500
CRM,2021-09-01,266.269989,268.320007,273.26001,265.589996,7189000
CRM,2021-09-02,269.0,264.149994,269.26001,263.920013,4498300
CRM,2021-09-03,263.600006,267.079987,267.410004,261.799988,7356700
CRM,2021-09-07,266.540009,265.209991,267.899994,264.070007,4672500
CRM,2021-09-08,263.619995,262.619995,264.339996,261.579987,3851500
CRM,2021-09-09,261.820007,260.73999,263.709991,260.450012,4126500
CRM,2021-09-10,261.0,257.200012,261.589996,256.5,5280900
CRM,2021-09-13,257.0,254.110001,257.690002,252.190002,5258200
CRM,2021-09-14,254.110001,254.369995,255.110001,253.0,4097500
CRM,2021-09-15,254.539993,256.160004,256.75,252.949997,4764600
CRM,2021-09-16,255.529999,260.359985,261.220001,255.0,5122600
CRM,2021-09-17,259.269989,260.529999,261.700012,258.679993,7049400
CRM,2021-09-20,256.589996,258.220001,259.209991,254.940002,5985500
CRM,2021-09-21,259.470001,257.970001,262.549988,257.769989,6040600
CRM,2021-09-22,258.899994,259.170013,260.359985,256.209991,4355600
CRM,2021-09-23,270.0,277.859985,279.390015,266.399994,15617200
CRM,2021-09-24,278.5,285.630005,286.359985,278.209991,13368300
CRM,2021-09-27,282.440002,279.679993,283.76001,279.040009,5941100
CRM,2021-09-28,275.109985,272.279999,276.700012,270.040009,7127100
CRM,2021-09-29,273.48999,270.5,274.679993,269.23999,4361900
CRM,2021-09-30,270.649994,271.220001,274.26001,270.440002,5224200
CRM,2021-10-01,271.5,275.26001,276.339996,268.769989,4756000
CRM,2021-10-04,275.220001,270.859985,275.299988,266.140015,6393800
CRM,2021-10-05,272.109985,271.769989,273.549988,271.029999,4050400
CRM,2021-10-06,269.670013,275.269989,275.48999,267.5,4745500
CRM,2021-10-07,276.899994,274.579987,279.5,274.079987,5374200
CRM,2021-10-08,275.540009,272.480011,276.920013,272.269989,2683300
CRM,2021-10-11,271.779999,273.75,276.269989,271.51001,2693000
CRM,2021-10-12,276.420013,279.0,280.75,276.019989,5970100
CRM,2021-10-13,280.0,284.410004,285.100006,278.600006,6573500
CRM,2021-10-14,286.0,290.019989,290.640015,284.660004,5433900
CRM,2021-10-15,292.48999,291.660004,292.869995,289.320007,5119300
CRM,2021-10-18,290.779999,291.700012,293.25,288.709991,5163300
CRM,2021-10-19,292.100006,292.339996,295.529999,291.359985,3631200
CRM,2021-10-20,293.109985,290.089996,295.410004,287.950012,4487900
CRM,2021-10-21,289.470001,289.809998,291.570007,288.269989,2828500
CRM,2021-10-22,289.0,292.559998,293.0,288.179993,2927000
CRM,2021-10-25,293.299988,293.920013,295.130005,291.720001,2993500
CRM,2021-10-26,295.779999,295.109985,298.359985,293.619995,3601400
CRM,2021-10-27,296.529999,295.149994,299.190002,295.089996,3742700
CRM,2021-10-28,295.070007,298.380005,298.809998,293.529999,3450400
CRM,2021-10-29,298.0,299.690002,300.779999,296.269989,4251900
CRM,2021-11-01,301.5,302.76001,304.859985,299.720001,3825100
CRM,2021-11-02,301.720001,302.950012,303.440002,299.410004,4177500
CRM,2021-11-03,303.950012,302.890015,303.950012,298.190002,3260200
CRM,2021-11-04,303.5,308.040009,308.410004,302.399994,3833800
CRM,2021-11-05,308.5,307.25,311.399994,303.339996,4681800
CRM,2021-11-08,307.200012,309.959991,311.390015,305.899994,3893000
CRM,2021-11-09,310.0,309.709991,311.75,307.220001,3126500
CRM,2021-11-10,306.570007,299.670013,308.589996,297.890015,4350900
CRM,2021-11-11,301.5,302.980011,305.75,301.5,2681900
CRM,2021-11-12,304.5,306.649994,307.220001,301.630005,3803700
CRM,2021-11-15,306.899994,305.48999,307.76001,303.230011,3595300
CRM,2021-11-16,304.079987,307.089996,307.579987,302.720001,2989400
CRM,2021-11-17,307.779999,308.019989,309.899994,307.25,3864700
CRM,2021-11-18,306.160004,302.98999,306.98999,299.579987,4443100
CRM,2021-11-19,305.709991,301.170013,306.0,301.100006,4758900
CRM,2021-11-22,301.839996,296.839996,305.48999,296.720001,4474700
CRM,2021-11-23,293.649994,291.420013,296.470001,288.309998,6431100
CRM,2021-11-24,286.040009,289.170013,289.450012,283.200012,5091400
CRM,2021-11-26,284.5,284.209991,287.570007,283.040009,4195300
CRM,2021-11-29,289.519989,296.73999,298.390015,284.700012,8215600
CRM,2021-11-30,296.190002,284.959991,299.269989,283.399994,13597600
CRM,2021-12-01,271.26001,251.5,276.940002,251.460007,30723100
CRM,2021-12-02,252.820007,261.200012,262.579987,252.139999,12200800
CRM,2021-12-03,261.549988,258.320007,261.75,251.699997,8944000
CRM,2021-12-06,256.100006,258.75,259.230011,250.710007,7123000
CRM,2021-12-07,265.470001,266.98999,270.230011,263.600006,7401200
CRM,2021-12-08,268.309998,266.309998,268.5,264.570007,4586500
CRM,2021-12-09,266.040009,264.320007,266.679993,262.640015,3967000
CRM,2021-12-10,266.100006,266.029999,270.570007,264.440002,3480100
CRM,2021-12-13,265.799988,265.76001,270.559998,264.609985,3625700
CRM,2021-12-14,262.0,255.589996,262.149994,253.300003,7227300
CRM,2021-12-15,254.850006,260.040009,260.190002,251.899994,6484900
CRM,2021-12-16,260.0,253.119995,261.350006,252.220001,6556700
CRM,2021-12-17,251.240005,252.929993,253.899994,246.789993,12119400
CRM,2021-12-20,249.889999,247.210007,251.539993,246.5,5580100
CRM,2021-12-21,248.0,252.550003,253.009995,245.25,5428200
CRM,2021-12-22,253.419998,252.800003,254.259995,249.509995,4982400
CRM,2021-12-23,251.229996,253.139999,254.309998,249.339996,3769500
CRM,2021-12-27,253.389999,258.299988,258.429993,253.240005,3531800
CRM,2021-12-28,259.730011,255.449997,260.779999,254.940002,3293700
CRM,2021-12-29,256.0,254.539993,256.429993,253.119995,2592700
CRM,2021-12-30,255.300003,255.330002,257.899994,254.460007,2950600
CRM,2021-12-31,254.470001,254.130005,256.48999,253.630005,3169300
CSCO,2021-01-04,44.310001,43.959999,44.369999,43.349998,24392500
CSCO,2021-01-05,43.68,43.98,44.07,43.380001,17763700
CSCO,2021-01-06,44.130001,44.400002,44.869999,43.889999,21823100
CSCO,2021-01-07,44.200001,44.959999,45.110001,44.169998,18218800
CSCO,2021-01-08,44.48,45.060001,45.41,44.25,20936300
CSCO,2021-01-11,45.150002,45.360001,45.950001,45.02,25058200
CSCO,2021-01-12,45.299999,45.790001,45.93,44.959999,20145000
CSCO,2021-01-13,45.290001,45.360001,45.970001,45.18,19367300
CSCO,2021-01-14,44.869999,45.150002,45.599998,44.849998,22333500
CSCO,2021-01-15,44.959999,45.43,45.650002,44.880001,30271700
CSCO,2021-01-19,45.330002,45.189999,45.630001,44.77,28868800
CSCO,2021-01-20,45.330002,45.34,45.5,45.139999,16499400
CSCO,2021-01-21,45.200001,45.110001,45.240002,44.720001,17488400
CSCO,2021-01-22,44.75,44.77,44.889999,44.23,14643400
CSCO,2021-01-25,45.040001,45.029999,45.169998,44.709999,16581300
CSCO,2021-01-26,44.889999,45.259998,45.349998,44.77,13087800
CSCO,2021-01-27,45.240002,45.700001,46.459999,45.080002,29634500
CSCO,2021-01-28,45.91,45.34,46.27,45.299999,21166000
CSCO,2021-01-29,44.849998,44.580002,45.369999,44.48,22608100
CSCO,2021-02-01,44.919998,45.400002,45.630001,44.66,16776900
CSCO,2021-02-02,45.52,45.830002,45.939999,45.43,16520900
CSCO,2021-02-03,45.75,45.77,46.16,45.540001,13173600
CSCO,2021-02-04,45.869999,47.25,47.32,45.77,22285700
CSCO,2021-02-05,47.57,48.080002,48.34,47.5,25488600
CSCO,2021-02-08,48.560001,48.939999,49.34,48.560001,25215400
CSCO,2021-02-09,48.77,48.5,48.830002,48.41,24795000
CSCO,2021-02-10,46.150002,47.240002,47.41,45.830002,44540900
CSCO,2021-02-11,47.349998,47.580002,47.91,47.200001,18589900
CSCO,2021-02-12,47.43,47.290001,47.689999,46.91,15239800
CSCO,2021-02-16,47.259998,46.509998,47.259998,46.400002,18539000
CSCO,2021-02-17,46.32,46.25,46.400002,45.869999,13296300
CSCO,2021-02-18,46.389999,46.34,46.400002,45.689999,16867500
CSCO,2021-02-19,46.540001,45.68,46.610001,45.580002,25117700
CSCO,2021-02-22,45.290001,45.43,45.68,44.82,21435800
CSCO,2021-02-23,45.259998,45.509998,45.779999,45.099998,19714900
CSCO,2021-02-24,45.240002,45.740002,45.799999,45.040001,17823600
CSCO,2021-02-25,45.59,45.52,46.240002,45.240002,21916700
CSCO,2021-02-26,45.580002,44.869999,45.779999,44.759998,22144900
CSCO,2021-03-01,45.220001,45.919998,46.220001,45.220001,17394100
CSCO,2021-03-02,45.93,45.52,46.080002,45.419998,14833000
CSCO,2021-03-03,45.43,45.130001,45.529999,45.0,16851100
CSCO,2021-03-04,45.139999,44.560001,45.470001,44.150002,24653500
CSCO,2021-03-05,45.450001,46.25,46.740002,45.27,33197600
CSCO,2021-03-08,46.240002,47.509998,48.400002,46.200001,34824500
CSCO,2021-03-09,47.82,47.889999,48.369999,47.720001,26512700
CSCO,2021-03-10,48.470001,48.290001,48.790001,48.189999,19841500
CSCO,2021-03-11,48.509998,48.799999,49.080002,48.23,21976600
CSCO,2021-03-12,48.810001,48.82,48.990002,48.470001,15196500
CSCO,2021-03-15,48.900002,49.41,49.439999,48.900002,15523600
CSCO,2021-03-16,49.189999,49.669998,49.740002,49.189999,17282300
CSCO,2021-03-17,49.610001,49.419998,49.610001,48.889999,18326900
CSCO,2021-03-18,48.52,48.799999,49.57,48.52,18416900
CSCO,2021-03-19,48.709999,48.98,49.220001,48.32,65366800
CSCO,2021-03-22,48.939999,50.299999,50.380001,48.939999,28813900
CSCO,2021-03-23,50.02,50.009998,50.68,49.900002,28328200
CSCO,2021-03-24,49.939999,49.650002,50.450001,49.619999,26444700
CSCO,2021-03-25,50.580002,50.509998,51.400002,50.290001,34537700
CSCO,2021-03-26,50.599998,52.57,52.639999,50.560001,31997000
CSCO,2021-03-29,52.400002,52.52,52.939999,52.279999,25032800
CSCO,2021-03-30,52.110001,51.77,52.290001,51.18,22465100
CSCO,2021-03-31,51.830002,51.709999,52.049999,51.549999,22212400
CSCO,2021-04-01,51.75,51.98,52.07,51.349998,17896200
CSCO,2021-04-05,51.630001,52.41,52.919998,51.630001,19860900
CSCO,2021-04-06,51.98,52.029999,52.220001,51.779999,15126100
CSCO,2021-04-07,52.009998,51.77,52.139999,51.580002,15783600
CSCO,2021-04-08,51.939999,51.91,52.0,51.450001,15111300
CSCO,2021-04-09,51.830002,52.09,52.150002,51.68,13135800
CSCO,2021-04-12,52.07,51.57,52.16,51.470001,16441700
CSCO,2021-04-13,51.639999,51.66,51.880001,51.34,13353200
CSCO,2021-04-14,51.509998,51.369999,51.68,51.139999,15376600
CSCO,2021-04-15,51.759998,51.639999,51.939999,51.369999,17869800
CSCO,2021-04-16,52.450001,52.799999,53.18,52.259998,28327900
CSCO,2021-04-19,52.529999,52.849998,52.959999,52.490002,20245600
CSCO,2021-04-20,52.59,51.790001,52.790001,51.599998,21257500
CSCO,2021-04-21,51.84,51.93,52.07,51.48,14015500
CSCO,2021-04-22,51.810001,51.5,52.09,51.380001,15564800
CSCO,2021-04-23,51.5,51.91,52.130001,51.18,14016800
CSCO,2021-04-26,51.650002,51.639999,51.77,51.5,13778200
CSCO,2021-04-27,51.580002,51.369999,51.669998,51.349998,13601000
CSCO,2021-04-28,51.560001,51.110001,51.77,50.919998,14984000
CSCO,2021-04-29,51.18,51.459999,51.599998,50.98,13916600
CSCO,2021-04-30,51.220001,50.91,51.23,50.41,19930200
CSCO,2021-05-03,51.209999,51.169998,51.400002,50.810001,13465900
CSCO,2021-05-04,51.110001,50.709999,51.23,50.299999,18164800
